col_id	uuid	name	sex	det	fam	ord	rank
JPL_A168	TSZ-JPL-4692437b-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691a7c7-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692915b-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A165	TSZ-JPL-469048fd-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A165	TSZ-JPL-46906feb-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692dfb7-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46926a69-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692915c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692b875-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A159	TSZ-JPL-468f731e-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691ce8f-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692b877-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691f586-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691ce8e-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692b874-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46926a67-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46921cc1-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46926a6d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46921cc4-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691f587-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691a7c8-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691a7c5-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692dfb5-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A173	TSZ-JPL-469096e0-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692915a-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691ce90-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A173	TSZ-JPL-4690bdd9-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A173	TSZ-JPL-469096dc-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A173	TSZ-JPL-469096e5-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A173	TSZ-JPL-4690bdde-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691a7c4-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692dfb4-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A166	TSZ-JPL-d603be6b-e3a2-11e9-8e02-03ce3011d93e	empty					other
JPL_A170	TSZ-JPL-4690e505-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A170	TSZ-JPL-4690e504-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A170	TSZ-JPL-4690e4ff-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A170	TSZ-JPL-46910bc4-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A167	TSZ-JPL-4693063d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A170	TSZ-JPL-4690bde1-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A159	TSZ-JPL-468ec366-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A159	TSZ-JPL-468f1156-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A159	TSZ-JPL-468f3846-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A159	TSZ-JPL-468f3842-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A165	TSZ-JPL-46902217-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A159	TSZ-JPL-468eea5f-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A159	TSZ-JPL-468f731f-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A170	TSZ-JPL-4690e503-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A170	TSZ-JPL-46910bbd-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A170	TSZ-JPL-46910bbc-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A170	TSZ-JPL-46910bbf-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A167	TSZ-JPL-46935420-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A167	TSZ-JPL-46932d2d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A167	TSZ-JPL-46932d2b-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A167	TSZ-JPL-4693541d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-469180ce-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46926a6e-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691ce94-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691f58a-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692dfb6-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692437d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691ce8b-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692915f-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46921cc2-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691ce8c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692dfb9-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692b876-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46924378-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691f588-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691ce8d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692b87a-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46924374-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46921cbe-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692b878-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A159	TSZ-JPL-468f115c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A159	TSZ-JPL-468f1157-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A159	TSZ-JPL-468f731c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46921cc0-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691a7c3-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692915d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-469180ca-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46926a6b-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46924376-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692437c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46926a6c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-46921cc3-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-469180cb-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692915e-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-469180cc-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4691f589-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A168	TSZ-JPL-4692dfbb-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4696ad3d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4693eff5-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4696115c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-469638e9-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A161	TSZ-JPL-469b170e-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A161	TSZ-JPL-469b170b-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A174	TSZ-JPL-469ac922-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A152	TSZ-JPL-469a0661-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A152	TSZ-JPL-469a545b-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A152	TSZ-JPL-4699916a-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A172	TSZ-JPL-059bc2da-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A172	TSZ-JPL-059bc2d7-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A172	TSZ-JPL-059be9c9-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A172	TSZ-JPL-059bc2e0-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A172	TSZ-JPL-059bee32-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-46968650-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46952837-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-469500ab-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46965f4a-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-469638ed-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46941713-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46952833-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46948c57-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4695ea83-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-469500b2-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46954ed0-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4696115f-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4696864d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-469500aa-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46959c89-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-469575a4-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46959c8e-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A167	TSZ-JPL-4693063e-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46954ed1-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4694b2e3-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4696864c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4696ad3f-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4694d9af-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4695283a-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4693a20c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A175	TSZ-JPL-05979d9c-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-0592d93e-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05979d9d-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05979d96-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-0592d942-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-0592d944-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05979d97-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05979d9a-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-0592d943-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05979d98-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05907743-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-0592d93c-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-0592d93d-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-0592d941-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05979d9b-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05907744-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05953b6e-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-0592d940-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-058229d7-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-0586ee2a-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-05848bf7-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-05848bf5-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-0586ee2e-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-0586ee25-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-0589505a-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-058229d5-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-058bb28a-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-05848bf6-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-05848bf3-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-058e14bb-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-058229d4-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-058229db-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A160	TSZ-JPL-058bb290-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05953b75-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-46943ddd-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4694171a-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-469464df-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46943de2-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46959c8a-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4694d9b1-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-46980bfe-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698a7c9-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698cea9-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-469859bf-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-469859c1-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698336b-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-469859be-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698cea7-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A152	TSZ-JPL-4699df6d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697700d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697bdee-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A171	TSZ-JPL-059b272c-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A171	TSZ-JPL-059b2724-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A171	TSZ-JPL-059b0023-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A171	TSZ-JPL-059b4e03-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A171	TSZ-JPL-059b4e09-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A171	TSZ-JPL-059b74ef-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A171	TSZ-JPL-059b2722-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A171	TSZ-JPL-059b272a-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A171	TSZ-JPL-059b4e02-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A171	TSZ-JPL-059b2729-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-0599ffd4-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-059a8b3a-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-059ab233-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-059a6445-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-059a8b3c-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-059ab232-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-059a8b39-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-059a1647-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-0599ffd5-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-059a8b38-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A158	TSZ-JPL-059a8b36-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05979d9e-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05953b76-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-0592d946-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05953b78-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-0592d945-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05979d99-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A175	TSZ-JPL-05953b6f-e86a-11e9-bd83-837d04907aca	empty					other
JPL_A154	TSZ-JPL-46979773-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697bdeb-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697e4f9-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697bdea-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-46979778-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-46980bf9-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697e4f2-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697e4f5-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697bdef-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697bded-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-46979770-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697e4f4-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-46979775-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697700e-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697700c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-46979777-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697e4f6-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-46980bf8-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-46980bf6-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697bdec-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-4697e4f3-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A154	TSZ-JPL-46979774-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4693efef-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-469638e6-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4695c37c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4696ad3e-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4696ad39-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46965f53-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4693c907-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46943de4-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-46965f4e-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-469464db-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A158	TSZ-JPL-4696864e-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A155	TSZ-JPL-4697492f-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A155	TSZ-JPL-4697492c-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698cea8-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698336f-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-469880ba-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-469859bc-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-46983372-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A152	TSZ-JPL-469a0660-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A152	TSZ-JPL-4699b877-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698a7d0-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-469880bd-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698336d-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-469859bd-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698a7c8-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698336a-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-469880b9-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698a7cd-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698a7ca-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-469859c4-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A153	TSZ-JPL-4698cea6-e2ec-11e9-8a77-774a912b890a	empty					other
JPL_A155	TSZ-JPL-4697492d-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A155	TSZ-JPL-4697492e-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A173	TSZ-JPL-059ad91f-e86a-11e9-bd83-837d04907aca	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A173	TSZ-JPL-059ad920-e86a-11e9-bd83-837d04907aca	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A173	TSZ-JPL-059ad917-e86a-11e9-bd83-837d04907aca	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A175	TSZ-JPL-05953b71-e86a-11e9-bd83-837d04907aca	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A175	TSZ-JPL-05907745-e86a-11e9-bd83-837d04907aca	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A175	TSZ-JPL-05953b77-e86a-11e9-bd83-837d04907aca	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A175	TSZ-JPL-05953b73-e86a-11e9-bd83-837d04907aca	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A175	TSZ-JPL-05953b72-e86a-11e9-bd83-837d04907aca	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A160	TSZ-JPL-05848bfc-e86a-11e9-bd83-837d04907aca	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A160	TSZ-JPL-058e14c1-e86a-11e9-bd83-837d04907aca	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A172	TSZ-JPL-059bee38-e86a-11e9-bd83-837d04907aca	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A168	TSZ-JPL-46929161-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A168	TSZ-JPL-46926a6a-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A170	TSZ-JPL-469132ae-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A170	TSZ-JPL-46910bc1-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A173	TSZ-JPL-469096e3-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A173	TSZ-JPL-469096e4-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A173	TSZ-JPL-4690bdda-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A165	TSZ-JPL-468ffb1a-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A165	TSZ-JPL-46902218-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A167	TSZ-JPL-46935421-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A159	TSZ-JPL-468fad1c-e2ec-11e9-8a77-774a912b890a	Empidoidea		Jon Peder Lindemann		Diptera	superfamily
JPL_A173	TSZ-JPL-059ab238-e86a-11e9-bd83-837d04907aca	Tipulidae		Jon Peder Lindemann	Tipulidae	Diptera	family
JPL_A173	TSZ-JPL-059b001e-e86a-11e9-bd83-837d04907aca	Tipulidae		Jon Peder Lindemann	Tipulidae	Diptera	family
