id	basisOfRecord	language	modified	rightsHolder	collectionCode	institutionCode	occurrenceID	catalogNumber	scientificName	taxonRank	scientificNameAuthorship	specificEpithet	genus	family	order	kingdom	phylum	class	nomenclaturalCode	identifiedBy	dateIdentified	individualCount	sex	lifeStage	preparations	ownerInstitutionCode	occurrenceRemarks	associatedTaxa	associatedReferences	eventID	countryCode	country	stateProvince	county	municipality	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	geodeticDatum	samplingProtocol	eventDate	recordedBy	eventRemarks
TMU-JKJ-COL-000508;4c3259c9-81db-46f0-9881-291ea319f98e	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;4c3259c9-81db-46f0-9881-291ea319f98e		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;4eb1aa22-ff15-4b56-9c09-f1814c88a104	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;4eb1aa22-ff15-4b56-9c09-f1814c88a104		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;4ee6d257-67fd-460d-adce-b6c1f9e12457	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;4ee6d257-67fd-460d-adce-b6c1f9e12457		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;52ff2528-6f01-461b-9e72-f14ef90262f4	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;52ff2528-6f01-461b-9e72-f14ef90262f4		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;530fcd67-fa65-471f-8034-9b4c86304a86	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;530fcd67-fa65-471f-8034-9b4c86304a86		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;5510881c-40fa-4be3-b628-fac92905ee45	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;5510881c-40fa-4be3-b628-fac92905ee45		Exechia subfrigida Lastovka & Matile, 1974	species	Lastovka & Matile, 1974	subfrigida	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;5567ffea-31a0-426d-8f97-2430126ad0ee	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;5567ffea-31a0-426d-8f97-2430126ad0ee		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;58185104-0dd2-434c-ba43-e4f85616ea87	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;58185104-0dd2-434c-ba43-e4f85616ea87		Exechia subfrigida Lastovka & Matile, 1974	species	Lastovka & Matile, 1974	subfrigida	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;590b116b-104b-44a9-a8b5-592c3faa2ada	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;590b116b-104b-44a9-a8b5-592c3faa2ada		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;595868ac-17b2-46cf-b992-1a8cd8b9b4d8	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;595868ac-17b2-46cf-b992-1a8cd8b9b4d8		Exechia subfrigida Lastovka & Matile, 1974	species	Lastovka & Matile, 1974	subfrigida	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;5d1fe1f8-86e5-4f96-8edd-3f304eb87aaf	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;5d1fe1f8-86e5-4f96-8edd-3f304eb87aaf		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;6411a8c7-2131-4292-88f6-b23d7eafe634	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;6411a8c7-2131-4292-88f6-b23d7eafe634		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;68d4f03b-bfa1-43ec-a654-23f7edddb98a	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;68d4f03b-bfa1-43ec-a654-23f7edddb98a		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;6961c98e-32ca-4ee4-9a06-d7be7e0e57ef	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;6961c98e-32ca-4ee4-9a06-d7be7e0e57ef		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;74457994-e0ec-4b13-8f39-ff6d42d66021	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;74457994-e0ec-4b13-8f39-ff6d42d66021		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;75f4e4a3-55f7-4a46-bff7-81c4f5ffbdbc	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;75f4e4a3-55f7-4a46-bff7-81c4f5ffbdbc		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;7a65eed3-4724-47fb-b18b-e1804758ac30	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;7a65eed3-4724-47fb-b18b-e1804758ac30		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;7b97c8b6-30be-4948-8e98-23e104de82fa	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;7b97c8b6-30be-4948-8e98-23e104de82fa		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;7bd2a964-c2c7-4833-9d22-28f55fa6f43d	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;7bd2a964-c2c7-4833-9d22-28f55fa6f43d		Exechia fusca (Meigen, 1804)	species	(Meigen, 1804)	fusca	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;803e3f17-b414-4515-a66c-20bd654d35cb	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;803e3f17-b414-4515-a66c-20bd654d35cb		Exechia unimaculata (Zetterstedt, 1860)	species	(Zetterstedt, 1860)	unimaculata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;85a91678-b197-4478-bed5-207e22ae1f13	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;85a91678-b197-4478-bed5-207e22ae1f13		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;8b259239-0922-4157-88ad-8ed949809cff	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;8b259239-0922-4157-88ad-8ed949809cff		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;90a5508d-805f-4f52-914d-cf30310f962c	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;90a5508d-805f-4f52-914d-cf30310f962c		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;9141e47e-e29e-4313-b0e1-7fe5a23d9b8e	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;9141e47e-e29e-4313-b0e1-7fe5a23d9b8e		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;93ad1241-3cd3-4a3b-8268-66f88a4493ea	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;93ad1241-3cd3-4a3b-8268-66f88a4493ea		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;9ad5a5e0-0881-49b6-b440-cfda7b4db5cc	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;9ad5a5e0-0881-49b6-b440-cfda7b4db5cc		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;9b615e0f-4990-403e-9937-2431e70bdb32	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;9b615e0f-4990-403e-9937-2431e70bdb32		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;9db6e85c-f27b-4ba2-b770-5abd9b3b6d38	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;9db6e85c-f27b-4ba2-b770-5abd9b3b6d38		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;9ea53a18-126a-4b69-b0e3-370c7159006c	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;9ea53a18-126a-4b69-b0e3-370c7159006c		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;9f961dc7-c9fa-42d3-967c-f9150e9bb607	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;9f961dc7-c9fa-42d3-967c-f9150e9bb607		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;a1653e7f-e148-4d99-9089-6483f87847ff	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;a1653e7f-e148-4d99-9089-6483f87847ff		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;a443ab7d-c3cf-4c4a-9912-d2b29a6305b2	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;a443ab7d-c3cf-4c4a-9912-d2b29a6305b2		Exechia contaminata Winnertz, 1864	species	Winnertz, 1864	contaminata	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;a5b4f82f-ef24-4bec-a102-2a368519af76	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;a5b4f82f-ef24-4bec-a102-2a368519af76		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;a630bb7e-a350-483d-b360-9c15ab8ab128	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;a630bb7e-a350-483d-b360-9c15ab8ab128		Exechia fusca (Meigen, 1804)	species	(Meigen, 1804)	fusca	Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	male	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;af73bcc7-a41c-4392-9f8e-5929331a8fc2	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;af73bcc7-a41c-4392-9f8e-5929331a8fc2		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;b658f6ca-1f6f-40f3-9ed2-896fe2217888	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;b658f6ca-1f6f-40f3-9ed2-896fe2217888		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;b9b731cc-f662-4708-8966-d1af197fe6d1	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;b9b731cc-f662-4708-8966-d1af197fe6d1		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;bfdd71a1-936a-49a5-8ebf-bc1cc47f5438	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;bfdd71a1-936a-49a5-8ebf-bc1cc47f5438		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;c0ee59b5-b1de-4878-ad1a-990e2306573f	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;c0ee59b5-b1de-4878-ad1a-990e2306573f		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;c18d6d45-b715-4ec0-a1b2-f0da4100869d	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;c18d6d45-b715-4ec0-a1b2-f0da4100869d		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;c3daf053-5221-484e-a6f8-c58c42491e71	PreservedSpecimen	en	2021-07-16T16:19Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;c3daf053-5221-484e-a6f8-c58c42491e71		Mycetophilidae	family				Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-16	1		adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
TMU-JKJ-COL-000508;c3f1b4c5-c846-42df-8b71-ae5ced9f95b1	PreservedSpecimen	en	2021-07-15T17:46Z	Tromsø University Museum	TSZ	TMU	TMU-JKJ-COL-000508;c3f1b4c5-c846-42df-8b71-ae5ced9f95b1		Exechia	genus			Exechia	Mycetophilidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-15	1	female	adult	pinned	TMU		NA	NA	TMU-JKJ-COL-000508	NO	Norway		Troms	Storfjord	Skibotn, Langbakken		69.285833	20.450278	50	WGS84	Sweep-net	2017-07-17	Jostein Kjærandsen	near WT-2 of 2016
